,Unnamed: 0_x,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,song_id,song,year,artist,genre,lyrics,video_path,path,video_length,scene_count,frame_count,mot_int_mean,mot_int_std,lighting_met,light_mean,sat_met,sat_mean,col_en,colness,Unnamed: 0_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
275,13,507,507,107091,178897,animals,2014,the-ghost-of-a-saber-tooth-tiger,Folk,Everywhere you go you're in a microscope Living in the fishbowl and your mind's under control Say a prayer for the internet billionaire The solar flare will burn the hair of man and polar bear Animals have escaped the zoo Coming down 5th Avenue Now there's nothing left to do Stop running away Stop running away Do you believe what you hear in the TVs Messages from Jesus in the grease upon the grilled cheese Do you agree with the man on the TV Evidence that aliens brought Elvis to the Pleiades Animals have escaped the zoo Coming down 5th Avenue Now there's nothing left to do Stop running away Stop running away Lost in the Milky Way the very first light wave It's boring holes in space like a glow worm in the grave Animals have escaped the zoo Coming down 5th Avenue Now there's nothing left to do Stop running away Stop running away Animals have escaped the zoo Coming down 5th Avenue Now there's nothing left to do Stop running away ,https://www.youtube.com/watch?v=KhcR4rdzzoM,vids/[HD] The GOASTT (The Ghost of a Saber Tooth Tiger) - Animals.mp4,268,114,6435,0.1202591025031006,0.1091395028949687,70031.03076923075,75.21363487438487,-754662.0919968919,132.65255880452494,243.14413175004407,34.19147363987292,178897,0.001178552919012322,0.0004241273937289087,0.013308683179163987,0.00017894103870253565,0.0020144452504131244,0.0018019757252274932,0.0007835996225819788,0.08796575756811445,0.0006860354877960632,0.0001156700174705355,0.12462361490042469,0.2096449732553494,0.0027015916971375614,0.002717136920603901,0.00270546029588408,0.19788744803670566,0.13705599816294523,0.002594816399757025,0.002026344132617046,0.002203524579538148,0.0007465917155227014,0.0001313500120850378,0.001545627929740171,0.0010601542335351485,0.08854173246016643,0.0008244004403310808,0.0006778217499660929,0.025412071009444002,0.013876702805871563,0.07456485106016342
276,14,508,508,120198,201406,skipping-stones,2016,gallant,Folk,Find me What I'm missing What am I missing Find me skipping stones yeah washed up rocks Holding out for something I can't force What am I missing Oh baby what am I missing Where's the peace of mind I was told I was told I was told I'd begin it Feeling compromised Like I was born in a league of my own But I'm sinking So find me skipping stones yeah washed up rocks Holding out for something I can't force What am I missing Oh baby what am I missing I've gone for miles and miles in search of right direction I long to figure out but I keep on forgetting All of the lessons that I've learned How many bridges have I burned When did I go missing somewhere in the distance Find me skipping stones yeah washed up rocks Holding out for something I can't force What am I missing Oh what am I missing Woah girl Feeling Somber Say it to me say it now ,https://www.youtube.com/watch?v=9GkH7qG8HO0,vids/Gallant - Skipping Stones ft Jhené Aiko  OFFICIAL VIDEO.mp4,206,12,5162,0.0585291382711621,0.0890478560996588,-2244659.2917473847,54.95035100672248,-1599890.907012786,146.91667448791114,151.15901691021136,19.555848687174155,201406,0.0015134118812378927,0.0005446335302157791,0.0013051968587617056,0.00022978305822738847,0.002586803975364461,0.0023139660750634856,0.11150015974120515,0.002465305413458199,0.000880956842439877,0.0001485350177483823,0.002184121425189928,0.17450174359892762,0.003469187430402419,0.0666285312679833,0.0666135369963654,0.0015551309659975671,0.002364037709798526,0.003332074364818706,0.09731115634339228,0.1291083694743016,0.0009587187426872123,0.0001686701256120334,0.001984782893586338,0.0013613729066331137,0.12948369403529983,0.0010586350440168599,0.0008704093581303326,0.07998686839548103,0.0020346063218140576,0.11153560020583954
277,15,509,509,120199,201407,talking-to-myself,2016,gallant,Folk,I've been talking to myself lately I'm asking for advice oh I've been slowly loosening my grip on this reality Tongue tied the dominoes break So won't you lend me your faith I've been talking to myself lately ooh I've been talking to myself ooh Earthbound and scatter brained Can I thrive on pocket change I've been talking to myself lately ooh I've been whispering to ghosts lately I'm begging for more time oh Before I'm buried deeper in the trenches of insanity Oh feed me a piece of my mind I've been talking to myself lately ooh I've been talking to myself ooh Earthbound and scatter brained Can I thrive on pocket change I've been talking to myself lately ooh Oh how'd my own molecules forsake me Atoms chained behind my back I should be bold I should be bold in my logic and reasoning But I just calculate my intentions I hope that won't follow me to my old age I'm a moss covered stone on a foothill And I'm tumbling tumbling I've been talking to myself lately ooh I've been talking to myself ooh Earthbound and scatter brained Can I thrive on pocket change I've been talking to myself lately ooh,https://www.youtube.com/watch?v=7whEJUOLyLw,vids/Gallant - Talking to Myself (Official Video).mp4,241,51,5797,0.095306354606368,0.0588016749162418,-996879.6810419183,64.57959768238001,-629827.7409004658,144.83952116486256,193.77591780013907,26.46605677032361,201407,0.0011785529190123224,0.0004241273937289089,0.001016407751815136,0.0001789410387025357,0.07576809781450626,0.001801975725227494,0.12370635389607056,0.0019198295766724776,0.0006860354877960634,0.00011567001747053555,0.0017008606269361788,0.000676290990418901,0.17479344768002156,0.002717136920603902,0.002705460295884081,0.001211041199124026,0.17393282444499183,0.002594816399757026,0.002026344132617047,0.1251262788530267,0.0007465917155227019,0.00013135001208503785,0.1613452084852753,0.001060154233535149,0.1377108341695619,0.0008244004403310813,0.0006778217499660931,0.0008275201547463034,0.0015844273785227134,0.000811198496070295
278,16,510,510,120201,201409,bourbon,2016,gallant,Folk,I'm a headless horseman on quilted sand dunes With my neck wide open I pray for refuge 'Cause since I've been found I've been living a life in cages Withering down to the champagne quicksand Wrestling doubt I've been dragging around for ages I tried to let it drain but my veins are hopeless 'Cause I loved in cold blood and got used to it Angels say trust the detox But I'm shaking I need it like bourbon in my coffee cup I'm a tritone bible with misprint logic I count lunar cycles with faithless prophets 'Cause since I've been found I've been living a life in cages Withering down to the champagne quicksand Wrestling doubt I've been dragging around for ages I tried to let it drain but my veins are hopeless 'Cause I loved in cold blood and got used to it Angels say trust the detox But I'm shaking I need it like bourbon in my coffee cup I'm a mountainless valley Never comforted crashing I'm just another stone on broken walls Racing the winds in a hurricane I'm not as brave as I once was I've been kicking these rocks in a river And they've been sinking low low low low low Low low low low low Oh they've been going low low low low low Low low low low low I mean I lied how long 'Cause they've been sinking low low low low low Low low low low low Won't keep a promise I can't make 'Cause I've been going low low low low low Low low low low low 'Cause I loved in cold blood and got used to it Angels say trust the detox But I'm shaking I need it like bourbon in my coffee cup Low low low low low We've been going low low low low low Low low low low low Going low low low low low Low low low low low,https://www.youtube.com/watch?v=ccjJAs7Szb4,vids/Gallant - Bourbon.mp4,287,1,7189,0.003679332862467,6.551760087817453e-05,-522247.0,84.97759982638888,-895300.0,121.68372829861111,299.5055878497637,37.46502855953855,201409,0.0005661437582829451,0.0002037389011582638,0.00048825376890396845,8.59582548461265e-05,0.07773091834471556,0.0008656185844161168,0.00037641927499482993,0.01863682504394662,0.0003295522017813406,5.5564631299121335e-05,0.0008170457279560361,0.000324871218620815,0.024917225893027486,0.0013052363480540133,0.0012996272251234293,0.0005817502165979464,0.11898163477232836,0.018961069777168105,0.0009733988727258963,0.13096552507682435,0.0003586417146912301,6.309686081355849e-05,0.06569598313931357,0.0005092683514255407,0.0011989144475983088,0.0003960188431846505,0.00032560655256220567,0.04763643153488551,0.4790551194046626,0.0062945412580913745
279,17,511,511,120212,201420,weight-in-gold,2016,gallant,Folk,Black dust in orbit Cascades down like a parachute Bricks on my shoulders This gravity hurts when you know the truth I'm pulling my weight in gold Call me anxious call me broke But I can't lift this on my own Pulling my weight in gold Call me anxious call me broke But I can't lift this on my own We dreamt like martyrs I never thought I was bold enough You pushed me further And I take the blame for the both of us I'm pulling my weight in gold Call me anxious call me broke But I can't lift this on my own Pulling my weight in gold Call me anxious call me broke But I can't lift this on my own Oh Universe hold me up Tried your best is it ever enough When it's already dragging me down I'm pulling my weight in gold Call me anxious call me broke But I can't lift this on my own Pulling my weight in gold Call me anxious call me broke But I can't lift this on my own,https://www.youtube.com/watch?v=qh7BCluk3wc,vids/Gallant - Weight In Gold (Official Video).mp4,206,110,4945,0.1826567004257665,0.2195980409457415,-463292.6305358948,102.8068605353331,939529.8742163798,219.82955569511145,1350.320125235745,15.957543698054268,201420,0.0016430916174301796,0.0005913015479546686,0.0014170352726274509,0.0002494724810089853,0.0028084594686674717,0.0025122429049815177,0.0010924634358929796,0.019813951687222296,0.0009564433985722031,0.00016126253902380114,0.002371272255536839,0.0009428580077949235,0.0037664517220030655,0.0037881242544422766,0.003771845168550152,0.0016883854857454009,0.019704006657014446,0.003617589848052084,0.0028250484171064077,0.7742551396436655,0.0010408684833992953,0.00018312296403893763,0.0021548530015523945,0.001478024877970293,0.003479551350772278,0.13824855934345134,0.0009449921318887321,0.001153695695444593,0.0022089456502804054,0.001130940687909097
280,18,512,512,124355,208589,slip,2015,elliot-moss,Folk,Whoa whoa whoa Whoa whoa whoa Whoa whoa whoa Whoa whoa whoa I won't keep watching you Dance around in your smoke And flicker out You're not the light I used to know I don't believe in safety nets Strung below that make it alright To let go You gotta hold on Or it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa Or it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa Or it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa What's the matter You don't have enough rain To make up your storm Oooh whatcha look so sad for Where's the light I used to know Oh it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa Oh it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa Where's that light I used to know Where's that light I used to know Where's that light I used to know Where's the light I used to know Slip slip slip through your hands Whoa whoa whoa Oh it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa Oh it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa Oh it's gonna Slip slip slip through your Slip slip slip through your hands Whoa whoa whoa whoa whoa,https://www.youtube.com/watch?v=AMzjbyZhM5U,vids/Elliot Moss - Slip (Official Video).mp4,303,49,7279,0.0687759306376156,0.0539704154163317,-609671.8854238219,51.38313566257003,-1245850.949168842,119.19735944929572,154.78369645274446,20.851121815214967,208589,0.0007648669107794162,0.00027525366420560695,0.0006596366142596319,0.00011613061855446257,0.0013073511513670476,0.0011694609414817808,0.351520369575519,0.001245946697720647,0.00044522892079836983,7.506847380823007e-05,0.056946628410710874,0.00043890485720671164,0.017708383920680623,0.0017633897376187933,0.0017558117462246822,0.0007859514204732192,0.009172308191370895,0.001684005165746123,0.0013150733852406598,0.0014300614005438937,0.0004845291966557702,8.524460493340941e-05,0.001003094252929672,0.0006880275636950596,0.0016197475930928291,0.000535026139148387,0.0004398983020551518,0.0005370507969204663,0.5435010915128531,0.0005264582334055613
281,0,91,91,91,187454,so-what,2006,field-mob,Hip-Hop,Ladies and gentlemen Jazzy Pha Field Mob Ciara Superstar DJs Here we go They say He do a little this He do a little that He always in trouble and I heard Hes nuthin but a pimp Hes done a lot of chicks Hes always in the club and they say He think he slick He's got a lot of chips He's sellin drugs and I heard He's been locked up Find somebody else He ain't nuthin but a thug So what Repeat And they say I'm a slut I'm a ho I'm a freak I got a different gurl everyday of the week You too smart You'd be a dummy to believe That stuff that you heard that they say about me They say that I'm this They say that I'm that But all of its fiction None of its fact But you don't be hearin it about your lover You let it go in one ear and out the other Now he say she say they say I heard If they fake we cant let it get on our nerves She miserable She just want you to be like her Misery needs company So don't listen to that vine of grapes They're nuthin but liars hatin' And I bet They wouldnt mind tradin places With you by my side in my Mercedes They say He do a little this He do a little that He always in trouble and I heard Hes nuthin but a pimp Hes done a lot of chicks Hes always in the club and they say He think he slick He's got a lot of chips He's sellin drugs and I heard He's been locked up Find somebody else He ain't nuthin but a thug So what Repeat Tell em CiCi Mo money mo problems Life of a legend Haters throw salt like rice at a weddin' So what That's your cousin That don't mean nuthin' Her like missin is a type of affection you get You just blind to the facts See the lies just as obvious as cries for attention Yield to the blindness to apply your suspicion But listen Say you love me Gotta trust me Why you stress this high school mess Break up never They just jealous Drama from your mother Mean mug from your brother I'm that author of the book They can judge from the cover Yes I been to jail And yes I'm grindin for real I'm a positive talkin negative pimp They hate to see you doin better than them So They say He do a little this He do a little that He always in trouble and I heard Hes nuthin but a pimp Hes done a lot of chicks Hes always in the club and they say He think he slick He's got a lot of chips He's sellin drugs and I heard He's been locked up Find somebody else He ain't nuthin but a thug So what Repeat Ladies and gentlemen Ciara Some people don't like it Cuz you hang out in the street But you my boyfriend You've always been here for me This love is serious No matter what people think I'm gon be here for ya And I don't care what they say Repeat They say He do a little this He do a little that He always in trouble and I heard Hes nuthin but a pimp Hes done a lot of chicks Hes always in the club and they say He think he slick He's got a lot of chips He's sellin drugs and I heard He's been locked up Find somebody else He ain't nuthin but a thug So what Repeat ,https://www.youtube.com/watch?v=4A5OHPLyW3s,vids/Field Mob - So What ft Ciara (Official Video).mp4,224,182,5395,0.2018771572016325,0.0804140177301453,-205143.86042632072,103.51961314488726,328915.0470806302,138.69720651757677,304.14161369450204,46.52876165393796,187454,0.11443265387014516,0.043582428136513515,0.0004485264516991633,7.896416473534395e-05,0.028010988044074116,0.0007951865544521307,0.0003457914972035977,0.0008471938022454484,0.00030273781612877575,5.1043552561841984e-05,0.000750565883103626,0.0002984377064293316,0.14765119948147307,0.0011990343241704414,0.04458914827409696,0.0005344154557406341,0.0008123935010577114,0.0011450559979647775,0.0008941971783480137,0.006396792753713937,0.41258449389055907,5.796291374788679e-05,0.0006820638761711963,0.11980481452978542,0.06619426344514935,0.00036379632447763985,0.0002991132090973116,0.0003651730105905463,0.0006991855274565576,0.005782378827107431
282,1,92,92,92,60239,i-told-em,2013,french-montana,Hip-Hop,All we do is flex On that steroids bitch watch that money stretch Never knew nothin I'm stuntin cause I'm on Probably turned around and he asked me where I'm goin' I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes I told him Fuck away from these niggas fuck away from these hoes I be gone off that liquor I don made about eight figures Got my main bitch my top back my good batch I got that I want that I cop that my money good I don't hide that Got grip on my lap and my roof on my back Ride strapped from the east to the west side ClearPort my Lear fuck boys out there Spend your stash like haan on these drawers I wear And them cars I don't test drive That strap by my bedside I dump off like bedtime broads I get head shot Straight off top my dog lick off shot Talkin chopper sound nigga lift up a whole block All we do is flex On that steroids bitch watch that money stretch Never knew nothin I'm stuntin cause I'm on Probably turned around and he asked me where I'm goin' I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes sound like the sweetest song I ever heard I ain't talk about no cars I ain't talk about no kilos Where I'm from just dope fiends Ain't no motherfuckin heroes My shades dark my tints up my toes down my heads up And I ain't never put my legs up now my team's strong my bread's up My drug dealers pimps killers all up in here Chinchillas car dealer I be all up in there Ay these little niggas showed me how to move gotta learn though Now I'm gettin money fast watch niggas burn slow Coke boys we mobbin bad hoes be lovin' Just a bunch of young niggas thuggin Montana All we do is flex On that steroids bitch watch that money stretch Never knew nothin I'm stuntin cause I'm on Probably turned around and he asked me where I'm goin' I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes I told him All we do is flex On that steroids bitch watch that money stretch Never knew nothin I'm stuntin cause I'm on Probably turned around and he asked me where I'm goin' I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes I told him fuck away from these niggas fuck away from these hoes Fuck away from these niggas fuck away from these hoes ,https://www.youtube.com/watch?v=2A58PP6naP8,vids/French Montana - I Told Em (Official Video).mp4,277,192,6658,0.1891602708930291,0.0772915641907711,484240.2306999098,72.59132758262824,-1101023.4710123162,132.15606444171695,248.4289029734565,27.046906548822538,60239,0.00046917851727013113,0.009955882667802295,0.0004046289939514433,7.123591131367352e-05,0.0008019448430900761,0.010504400113872844,0.0003119487492887058,0.005657798004235755,0.00027310874867510535,4.6047900280045555e-05,0.01046414648493126,0.0002692294923793497,0.005969015249232394,0.0010816843699281862,0.001077035939310954,0.00048211200786318816,0.0007328842340967464,0.001032988923438823,0.010593720529615831,0.0008772167785748689,0.8762371864463957,5.229006090377137e-05,0.0006153100201342881,0.0004220443421280711,0.0009935725593159086,0.00522171082505854,0.005163358271261908,0.00032943338644512803,0.04956594984799555,0.00032293578120953423
283,2,93,93,93,4268,changed-the-way-you-kiss-me,2019,example,Hip-Hop,I've never been afraid of the highest heights Or afraid of flying now I've never been afraid of the wildest fights Not afraid of dying But now I want off this ride cause your scaring me and I don't like where were going I need a new fun fair cause your scaring me and I don't like where were going And now you're gonna miss me I know you're gonna miss me I guarantee you'll miss me cause you changed the way you kiss me 'Cause you changed the way you kiss me We used to be so so soulful Al green on the background vocals T total were on the next high We get by with a so called soul mate made for each other chit chat But that dried up wise up to the cutting edge facts Now I'm chilling on my jack Jones Looking for a way back home but I cant get back Our love feels wrong please wind it back Our love feels wrong cant hide the cracks I guarantee you'll miss me cause you changed the way you kiss me I've never been afraid of the highest heights Or afraid of flying now I've never been afraid of the wildest fights Not afraid of dying I need a new fun fair cause your scaring me and I don't like where were going I guarantee you'll miss me cause you changed the way you kiss me Our love feels wrong please wind it back Our love feels wrong cant hide the cracks I guarantee you'll miss me cause you changed the way you kiss me I guarantee you'll miss me cause you changed the way you kiss me,https://www.youtube.com/watch?v=CLXt3yh2g0s,vids/Example - Changed The Way You Kiss Me (Official Video).mp4,194,9,4852,0.2111156533443112,0.1036050833140647,497360.6791014015,39.37883077192538,-44168.38066776587,186.49647620343416,376.84304786063655,0.0267202729408597,4268,0.0010055124203759785,0.0003618550812071357,0.0008671741439264624,0.00015266810172695952,0.033181078201287004,0.043487272072102214,0.0006685479628427876,0.0855376927018998,0.08448504987140953,9.86868195356053e-05,0.06437593846068937,0.3047135568432371,0.06522973764468097,0.012805662176848994,0.002308232313085527,0.011520698277652798,0.0015706691013257284,0.14903838081542986,0.08562856830640203,0.0018799930809947772,0.0006369737249787735,0.00011206460604138517,0.0013186918088805,0.0009044975682781557,0.0021293591078077614,0.03216576118154361,0.0005783008784731214,0.0007060198827611235,0.011839262200346019,0.000692094644229096
284,3,94,94,94,19514,tha-crossroads,1995,bone-thugs-n-harmony,Hip-Hop,Bone bone bone bone bone bone bone bone bone Now tell me whatcha gonna do When there ain't no where to run tell me what When judgment comes for you when judgment comes for you And whatcha gonna do When there aint no where to hide tell me what When judgment comes for you cause it's gonna come for you Let's all bring it in for wally eazy sees uncle charlie Little boo god's got him and I'm gonna miss everybody I only roll with bone my gang look to where they lay When playing with destiny plays too deep for me to say Lil layzie came to me told me if he should decease well then please Bury me by my grand grand and when you can come follow me God bless you working on a plan to heaven Follow the lord all twenty four seven days God is who we praise Even though the devil's all up in my face But he keeping me safe and in my place say grace For the case to race with a chance to face the judge And I'm guessing my soul won't budge Grudge because there's no mercy for thugs Oh what can I do it's all about our family and how we roll Can I get a witness let it unfold We living our lives to eternal our soul aye oh aye oh Pray and we pray and we pray and we pray and we pray Everyday everyday everyday everyday And we pray and we pray and we pray and we pray Still we laced now follow me roll stroll Whether is tell of his heaven Come let's go take a visit of people that's long gone Darris wally eazy terry boo It's steadily creeping up on the family Exactly how many days we got lasting While you laughin we're passing passing away So y'all go rest y'all souls 'Cause I know I'ma meet you up at the crossreads Y'all know y'all forever got love from them bone thugs baby Now eazy's long gone Really wish he would come home But when it's time to die Gotta go bye bye All a thug could do is cry cry Why they kill my dog and man I miss my uncle charles y'all And he shoudn't be gone in front of his home What they did to boo was wrong Oh so wrong oh so wrong Gotta hold on gotta stay strong When the day comes Better believe bone got a shoulder you can lean on lean on Hey and we pray and we pray and we pray and we pray Everyday everyday everyday everyday And we pray and we pray and we pray and we pray Everday everyday everyday everyday See you at the crossroads crossroads crossroads So you won't be lonely See you at the crossroads crossroads crossroads So you won't be lonely See you at the crossroads crossroads So you won't be lonely See you at the crossroads crossroads And I'm gonna miss everybody And I'm gonna miss everybody when I'm gone And I'm gonna miss everybody And I'm gonna miss everybody And I'm gonna miss everybody Living in a hateful world sending me straight to heaven That's how we roll Living in a hateful world sending me straight to heaven That's how we roll Living in a hateful world sending me straight to heaven That's how we roll And I'm asking the good lord with a sigh It's I he told me we live to die What's up with murder y'all see my little cousin was hung Somebody was really wrong everybody want to test us dawg Then miss sleazy set up eazy to fall you know why we sinnin And krayzie intended on ending it when it ends Wanna come again again and again Now tell me whatcha gonna do Can somebody anybody tell me why Hey can somebody anybody tell me why we die we die I dont wanna die Oh so wrong Oh wrong Oh so wrong Oh wrong See you at the crossroads crossroads crossroads So you won't be lonely See you at the crossroads crossroads crossroads So you won't be lonely See you at the crossroads crossroads So you won't be lonely See you at the crossroads crossroads See you at the crossroads crossroads crossroads So you won't be lonely See you at the crossroads crossroads crossroads So you won't be lonely See you at the crossroads crossroads So you won't be lonely See you at the crossroads crossroads,https://www.youtube.com/watch?v=VMYAEHE2GrM,vids/Bone Thugs N Harmony - Crossroads.mp4,282,75,6785,0.1215443072866799,0.0848753124109713,-275904.745615328,66.44059178953697,-532439.6197494474,161.0683086862897,220.41028937927248,22.134103498731207,19514,0.049167576308922024,0.00012954129573857618,0.0003104415774969344,5.46539892425562e-05,0.00061527232570064,0.000550377725624185,0.003993766547337036,0.0005863738457751108,0.00020953592558690408,3.532911140093518e-05,0.0005194941254487086,0.27052563435173194,0.023351737129103278,0.004584327144572877,0.01959848712290965,0.0003698885015373444,0.030597740026582505,0.16598752526400629,0.008127769788959452,0.000673022854561532,0.2517749483485708,4.0118254591329577e-05,0.0004720813786346748,0.00032380307220301934,0.0007622939465101987,0.0002517967545293735,0.0002070272023658065,0.16544773969741083,0.0004839319003023356,0.0002477644826433849
285,4,95,95,95,11824,ricochet,2016,bas,Hip-Hop,Girlfriend Want you to be Girlfriend Reached into my mind for reflection The truth is obscuring my perception So take a hit on this ship filled with resin on our fingertips And watch it below below let it go Reached into my mind for reflection The truth is obscuring my perception So take a hit on this ship filled with resin on our fingertips And watch it billow billow let it go Schedule that freely you can pick a day We can roll em up and roll em up So I can watch everything ricochet Six months since I last seen you Clip blunts in them ash trays While we speak up on them past days You know I still have faith It's been ten months since I last seen you Clip blunts in them ash trays While we speak up on them past days You know I still have faith Schedule that freely you can pick a day We can roll em up and roll em up So I can watch everything ricochet Schedule that freely you can pick a day We can roll em up and roll em up So I can watch everything ricochet Reached into my mind Reached in reached into to my to my mind Let it let it Innocence lost it's never retained It's never the same it's never the same Leave this world with some inspiration I'll take the bait before a pure of gold Come to grips with your intuition Hear the whispers of your soul Steer you down the road you're on It's all your own Innocence lost it's never retained It's never the same it's never the same Leave this world with some inspiration I'll take the bait before a pure of gold Come to grips with your intuition Hear the whispers of your soul Steer you down the road you're on It's all your own,https://www.youtube.com/watch?v=Nl-bK5z5NgM,vids/Bas - Ricochet ft The Hics.mp4,195,34,4701,0.1009766956825685,0.0835802949370983,-252039.0195703041,70.39643529782374,-1489334.5579663902,173.18709865771763,393.64259755778727,27.70270559448661,11824,0.0008240305515186936,0.00029654496164797565,0.0007106605285047406,0.0001251135018484789,0.21627389217258067,0.0012599205574297886,0.0005478837808209757,0.0013423226054313315,0.0004796680677213404,8.08751365787638e-05,0.009783838667127388,0.0004728548280114894,0.0018889216260532741,0.019089023896972538,0.0276754763515563,0.0008467459807085652,0.09582796659636122,0.09635504834364743,0.0014167963493454598,0.00154067886581072,0.21538742366467845,9.183840721477958e-05,0.0010806851477266365,0.0007412475618718592,0.26817815265527173,0.0005764112400549507,0.0004739251173583372,0.0005785925082429849,0.026891663119021903,0.009161797208881214
286,5,96,96,96,130795,take-me-home,2007,brother-ali,Hip-Hop, And I promise if I take you home I'll sing you a song Never leave me alone Said c'mon baby throw me a bone I'll sing you a song Never leave me alone and I promise if you take me home I'll sing you a song Never leave me alone Said c'mon baby throw me a bone I'll sing you a song never leave you alone I'm a tell you something about me That's my favourite subject I don't know whether you picked up on that yet or not I never said I had a business mind I just don't believe that quitting time exists ain't no finish line to this You got to give me mine I really shine my given time is this Live and die by the grind driven by the fist Where do you place my name if I never played your game We don't race the same I don't run inside no painted lane Plus ya'll pace is strange ya'll either stop or you sprint Run if it's sunny and hide if it change to rain I would be half the Ali that I am If I slowed myself up and tried competing with these people fam I'm every bit as unconcerned as they are unprepared Market flooded needles to say I wasn't scared Let's all drop they same day I don't fuckin care Put listening stations in the store and let the public hear Better yet let's have an instore performance Make it oranges to oranges me dwarfing your indurance After that we'll shoot the shit with our supporters And see how many more discs of yours the Indy stores order Shit you already knew I out rap em' On the low we out work out think and out class em' Nobody's doing this thing exactly like we do They do it they just ain't doing it like us you know what I'm sayin' Sucker ass mother fuckers My personal pedigree's so bonafide Cause a man of my stature ain't born overnight The undisputed king of where poor folks reside Because everytime I speak it be hope vocalised And you sit and bitch with your chickens about it isn't fair The sound system ain't shit but I was crystal clear We first name basis sound men we give em beer Plus I tipped em 50 last semester when the click was here Listen here I ain't gonna give you all my secrets Just these few examples help me illustrate my pretense Our strength is unrelated to your weakness Cause you'll never be a worthy pool of peers to be competed with I see my shit with Son House and Syl Johnson And always loose I done lost face too but I'm sporting their shoes So let me remind you them little kicks you trying to fit we out grew Them shits in high school man I don't think I'm arrogant man I think I just You know I do's what the fuck I does man if that's just Kiss my ass for all I care It's of foremost importance there is none like unto the brother Out this mother fucker regardless So stop all the nonsense you seem me lounging call the Rhymesayers office I've officially lost it They say my reputation precedes me I don't know the meaning of off season I ain't taking it easy Ain't taking a day off never had an off night Never been laid off I live on the job site It all pays off though when I squint in the spotlight And see your lips are moving to the true shit that I write And we gon be alright every night of my life It's my night cause I view the future like it's hindsight I ain't waiting I'm patiently persevering I see greatness in the person in the mirror very clearly And that's why I take this seriously Baby come near to me and truly truly hear me ,https://www.youtube.com/watch?v=jxUQ07NXB4c,vids/Brother Ali - Take Me Home (Official Video).mp4,239,50,7183,0.1288314086225146,0.074746045034079,259369.16135319503,82.1356318602622,-156247.08979535013,118.55228741386986,209.4899344593207,62.269876473218496,130795,0.00041986741340198244,0.0001510982399560959,0.009120513892355294,6.374894997032556e-05,0.0007176596850989805,0.022537995452553174,0.0002791626420576752,0.20212742330605704,0.10972455209459597,4.120822260931339e-05,0.004985148944706191,0.00024093321926707642,0.0053416661270730015,0.09293132208362706,0.03599748559453251,0.00043144158195761384,0.013793475091029845,0.000924420815089115,0.0007218987420074495,0.005164226362601246,0.19295103763120677,4.679432627487078e-05,0.0005506403577411883,0.00037768708444131405,0.23298705949289006,0.0002936982081206379,0.057171155175574806,0.004674015520689111,0.0005644629226332262,0.004668200819880878
